105,12,60,3,180,U,1,1.5
106,12,60,3,180,U,1,1.47
107,12,60,3,180,U,1,1.45
108,12,60,3,180,U,1,1.5
109,12,60,3,180,S,1,0.74,1,0,0,0,0,0,0,0,0,1,0,0
110,12,60,3,180,U,1,1.51
111,16,80,3,240,U,1,32.21
112,16,80,3,240,S,1,15.38,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
113,16,80,3,240,U,1,31.78
114,16,80,3,240,U,1,31.75
115,16,80,3,240,U,1,31.61
116,16,80,3,240,U,1,31.54
117,16,80,3,240,U,1,31.74
118,16,80,3,240,U,1,32.4
119,16,80,3,240,U,1,30.96
120,16,80,3,240,S,1,2.25,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1
121,18,90,3,270,U,1,145.6
122,18,90,3,270,U,1,142.68
123,18,90,3,270,U,1,144.73
124,18,90,3,270,U,1,147.77
125,18,90,3,270,U,1,146.84
126,18,90,3,270,S,1,23.84,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
127,18,90,3,270,S,1,9.16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
128,18,90,3,270
